GeneName	Biotype	Position	NR:Seq-id	NR:Score	NR:Evalue	NR:Description	NT:Seq-id	NT:Score	NT:Evalue	NT:Description	Uniprot:UniProtKB-AC	Uniprot:Score	Uniprot:Evalue	Uniprot:Description	COG:gene	COG:Score	COG:Eval	COG:num	Pfam:pfam_ID	Pfam:pfam_Name	Pfam:pfam_Description	GO:biological_process	GO:cellular_component	GO:molecular_function	KEGG:KO	KEGG:Description	Lhea1	Lhea2	Lhea3	Lhea4	Lhea5	Lhea6	Lski1	Lski2	Lski3	Lski4	Lski5	Lski6	LMhea1	LMhea2	LMhea3	LMhea4	LMhea5	LMhea6	LMski1	LMski2	LMski3	LMski4	LMski5	LMski6	Mhea1	Mhea2	Mhea3	Mhea4	Mhea5	Mhea6	Mski1	Mski2	Mski3	Mski4	Mski5	Mski6	MLhea1	MLhea2	MLhea3	MLhea4	MLhea5	MLhea6	MLski1	MLski2	MLski3	MLski4	MLski5	MLski6
c7	protein_coding	chrNC_030677.1:182893667-182929038:-	gi|847090059|ref|XP_012823262.1|	4152	0	PREDICTED: complement component C7 [Xenopus tropicalis]	gi|847090058|ref|XM_012967808.1|	2014	0	PREDICTED: Xenopus (Silurana) tropicalis complement component 7 (c7), mRNA	Q9TUQ3	841	0	Complement component C7	.	.	.	.	pfam01823	MACPF	MAC/Perforin domain. The membrane-attack complex (MAC) of the complement system forms transmembrane channels. These channels disrupt the phospholipid bilayer of target cells, leading to cell lysis and death. A number of proteins participate in the assembly of the MAC. Freshly activated C5b binds to C6 to form a C5b-6 complex, then to C7 forming the C5b-7 complex. The C5b-7 complex binds to C8, which is composed of three chains (alpha, beta, and gamma), thus forming the C5b-8 complex. C5b-8 subsequently binds to C9 and acts as a catalyst in the polymerization of C9. Active MAC has a subunit composition of C5b-C6-C7-C8-C9{n}. Perforin is a protein found in cytolytic T-cell and killer cells. In the presence of calcium, perforin polymerizes into transmembrane tubules and is capable of lysing, non-specifically, a variety of target cells. There are a number of regions of similarity in the sequences of complement components C6, C7, C8-alpha, C8-beta, C9 and perforin. The X-ray crystal structure of a MACPF domain reveals that it shares a common fold with bacterial cholesterol dependent cytolysins (pfam01289) such as perfringolysin O. Three key pieces of evidence suggests that MACPF domains and CDCs are homologous: Functional similarity (pore formation), conservation of three glycine residues at a hinge in both families and conservation of a complex core fold.	GO:0006957|complement activation, alternative pathway;GO:0006958|complement activation, classical pathway;GO:0019835|cytolysis;	GO:0005576|extracellular region;GO:0005579|membrane attack complex;	.	K03996	C7; complement component 7	2.531924278	4.440546377	2.884226038	15.04788498	2.981742721	3.455849027	0.871308719	1.570512453	2.303414924	2.79027207	0.461271134	1.920178373	6.658399282	10.06073978	4.984448498	5.17718907	3.630449519	6.65228173	2.240591711	1.341701752	1.171853169	0.813353834	0.775412755	1.770600474	8.543860944	4.111758218	7.581685863	4.92284622	2.865364725	23.31815773	2.199002967	0.773818472	0.938292262	0.980674331	0.94064172	3.249709107	3.7700739	7.812313723	5.758842393	5.879499637	3.833950623	3.128998186	0.709832729	3.258800367	1.58012603	2.74866242	1.538629695	1.797765398
bmp5	protein_coding	chrNC_030681.1:88268189-88340156:-	gi|301610724|ref|XP_002934893.1|	2441	0	PREDICTED: bone morphogenetic protein 5 [Xenopus tropicalis]	gi|847130080|ref|XM_002934847.3|	2793	0	PREDICTED: Xenopus (Silurana) tropicalis bone morphogenetic protein 5 (bmp5), transcript variant X1, mRNA	P22003	776	0	Bone morphogenetic protein 5	.	.	.	.	pfam00688	TGFb_propeptide	TGF-beta propeptide. This propeptide is known as latency associated peptide (LAP) in TGF-beta. LAP is a homodimer which is disulfide linked to TGF-beta binding protein.	GO:1905069|allantois development;GO:0030509|BMP signaling pathway;GO:0048738|cardiac muscle tissue development;GO:0060411|cardiac septum morphogenesis;GO:0051216|cartilage development;GO:0060710|chorio-allantoic fusion;GO:0003272|endocardial cushion formation;GO:0040007|growth;GO:0061384|heart trabecula morphogenesis;GO:0030902|hindbrain development;GO:0030539|male genitalia development;GO:0032348|negative regulation of aldosterone biosynthetic process;GO:0008285|negative regulation of cell proliferation;GO:2000065|negative regulation of cortisol biosynthetic process;GO:0010719|negative regulation of epithelial to mesenchymal transition;GO:1902042|negative regulation of extrinsic apoptotic signaling pathway via death domain receptors;GO:0043569|negative regulation of insulin-like growth factor receptor signaling pathway;GO:0071676|negative regulation of mononuclear cell migration;GO:0010894|negative regulation of steroid biosynthetic process;GO:0021502|neural fold elevation formation;GO:0001503|ossification;GO:0007389|pattern specification process;GO:0003344|pericardium morphogenesis;GO:0060037|pharyngeal system development;GO:1900006|positive regulation of dendrite development;GO:2000105|positive regulation of DNA-dependent DNA replication;GO:0050679|positive regulation of epithelial cell proliferation;GO:0010862|positive regulation of pathway-restricted SMAD protein phosphorylation;GO:0045944|positive regulation of transcription from RNA polymerase II promoter;GO:0042981|regulation of apoptotic process;GO:0043408|regulation of MAPK cascade;GO:0001501|skeletal system development;GO:0060395|SMAD protein signal transduction;GO:0003323|type B pancreatic cell development;	GO:0005615|extracellular space;	GO:0070700|BMP receptor binding;GO:0005125|cytokine activity;GO:0005160|transforming growth factor beta receptor binding;	K04663	BMP5; bone morphogenetic protein 5	3.77497148	4.333037646	15.91419254	11.86479265	6.884950021	10.51661382	4.059616822	1.527421846	2.117636382	3.942412912	1.522835169	2.536200597	10.23009762	6.436397083	12.24671752	4.371433688	7.257593733	6.375996488	2.61952017	0.864709113	1.656695354	2.06357637	1.783699201	1.602781894	15.19121414	15.88787849	15.87407818	17.97003314	16.61433857	18.53171814	1.541094303	2.299207787	2.041705657	1.409916855	2.524408907	1.96364099	6.184167025	16.66650387	5.059691847	13.71613162	11.00013457	7.366071445	1.970673803	1.629628465	2.863350807	2.705706673	1.68211015	0.836934228
hspg2	protein_coding	chrNC_030683.1:116069621-116148566:+	gi|847173656|ref|XP_012809900.1|	20781	0	PREDICTED: basement membrane-specific heparan sulfate proteoglycan core protein [Xenopus tropicalis]	gi|847173655|ref|XM_012954446.1|	13156	0	PREDICTED: Xenopus (Silurana) tropicalis heparan sulfate proteoglycan 2 (hspg2), mRNA	P98160	72.8	1.00E-10	Basement membrane-specific heparan sulfate proteoglycan core protein	.	.	.	.	pfam00054	Laminin_G_1	Laminin G domain.	GO:0001525|angiogenesis;GO:0044267|cellular protein metabolic process;GO:0022617|extracellular matrix disassembly;GO:0030198|extracellular matrix organization;GO:0006024|glycosaminoglycan biosynthetic process;GO:0006027|glycosaminoglycan catabolic process;GO:0030203|glycosaminoglycan metabolic process;GO:0042157|lipoprotein metabolic process;GO:0001523|retinoid metabolic process;	GO:0005604|basement membrane;GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005925|focal adhesion;GO:0005796|Golgi lumen;GO:0043202|lysosomal lumen;GO:0005886|plasma membrane;	GO:0005509|calcium ion binding;GO:0008022|protein C-terminus binding;	K06255	HSPG2; heparan sulfate proteoglycan 2 (perlecan)	20.27419683	18.21461141	20.58105342	18.2050435	17.89652546	20.97047227	3.544434899	5.363869528	4.071404183	6.235333166	1.62692809	4.369742	19.60571066	19.41101346	18.77818198	29.55806075	17.03136507	20.86755688	3.47093423	2.092681327	2.727508671	2.30965866	3.229480341	2.479046743	21.65978172	22.67020537	29.83573501	23.59798826	17.62310783	31.29829857	2.167811664	2.830449104	2.705592597	4.018060064	2.380153895	4.222385809	23.73643973	25.5427456	32.73349386	33.29045378	21.69808901	20.45964296	3.480296838	6.763221545	2.533976119	3.07390255	3.935210042	4.287212985
apoe	protein_coding	chrNC_030683.1:101372175-101377797:+	gi|49522289|gb|AAH75258.1|	1238	1.00E-164	apoe protein, partial [Xenopus tropicalis]	gi|847105036|ref|XM_002941039.3|	1749	0	PREDICTED: Xenopus (Silurana) tropicalis apolipoprotein E (apoe), transcript variant X4, mRNA	O42364	132	3.00E-33	Apolipoprotein Eb	.	.	.	.	pfam01442	Apolipoprotein	Apolipoprotein A1/A4/E domain. These proteins contain several 22 residue repeats which form a pair of alpha helices. This family includes: Apolipoprotein A-I. Apolipoprotein A-IV, and Apolipoprotein E.	GO:0006695|cholesterol biosynthetic process;GO:0006707|cholesterol catabolic process;GO:0033344|cholesterol efflux;GO:0042632|cholesterol homeostasis;GO:0034380|high-density lipoprotein particle assembly;GO:0042159|lipoprotein catabolic process;GO:0043524|negative regulation of neuron apoptotic process;GO:0031102|neuron projection regeneration;GO:0033700|phospholipid efflux;GO:0010873|positive regulation of cholesterol esterification;GO:0046889|positive regulation of lipid biosynthetic process;GO:0051000|positive regulation of nitric-oxide synthase activity;GO:0030516|regulation of axon extension;GO:1900221|regulation of amyloid-beta clearance;GO:0032374|regulation of cholesterol transport;GO:0043691|reverse cholesterol transport;GO:0019433|triglyceride catabolic process;GO:0034372|very-low-density lipoprotein particle remodeling;	GO:0072562|blood microparticle;GO:0042627|chylomicron;GO:0034364|high-density lipoprotein particle;GO:0034363|intermediate-density lipoprotein particle;	GO:0001540|amyloid-beta binding;GO:0015485|cholesterol binding;GO:0017127|cholesterol transporter activity;GO:0050750|low-density lipoprotein particle receptor binding;GO:0060228|phosphatidylcholine-sterol O-acyltransferase activator activity;GO:0005543|phospholipid binding;GO:0070326|very-low-density lipoprotein particle receptor binding;	K04524	APOE; apolipoprotein E	2.25603892	71.06444835	13.10865421	11.26686354	22.25161677	4.492964504	41.42984901	112.4746454	49.04123842	21.92018799	8.855392459	26.11949951	9.272021888	1.531005849	3.430911612	4.493248502	21.36271806	2.387552632	34.57190525	23.71149913	40.79362255	38.82142385	49.21874742	31.37413977	2.99701463	16.43965231	3.327100729	5.956055184	14.43266449	3.192741123	24.13329385	13.38885783	14.45735557	26.13111179	9.360576285	53.70044	7.52609085	7.091710275	1.943690628	7.319118458	18.04919046	13.08651198	70.37860054	106.4273797	35.96275349	109.4720667	57.24216023	11.27138195
adamts2	protein_coding	chrNC_030679.1:21972172-22095302:+	gi|847113036|ref|XP_012815203.1|	6201	0	PREDICTED: A disintegrin and metalloproteinase with thrombospondin motifs 2 isoform X1 [Xenopus tropicalis]	gi|847113035|ref|XM_012959749.1|	4515	0	PREDICTED: Xenopus (Silurana) tropicalis ADAM metallopeptidase with thrombospondin type 1 motif, 2 (adamts2), transcript variant X1, mRNA	Q8C9W3	1587	0	A disintegrin and metalloproteinase with thrombospondin motifs 2	.	.	.	.	pfam05986	ADAM_spacer1	ADAM-TS Spacer 1. This family represents the Spacer-1 region from the ADAM-TS family of metalloproteinases.	GO:0030574|collagen catabolic process;GO:0030199|collagen fibril organization;GO:0030324|lung development;GO:0016485|protein processing;GO:0043588|skin development;GO:0007283|spermatogenesis;	GO:0005578|proteinaceous extracellular matrix;	GO:0004222|metalloendopeptidase activity;GO:0008233|peptidase activity;GO:0008270|zinc ion binding;	K08618	ADAMTS2; a disintegrin and metalloproteinase with thrombospondin motifs 2 [EC:3.4.24.14]	6.454153479	24.11812744	14.03377811	12.77862947	9.90536859	11.04921391	25.73360859	48.84172344	13.1336135	34.06199536	25.52087431	23.89037553	13.58792911	5.305176861	6.277462941	10.34782367	10.23093623	8.071069161	12.97714914	5.719228155	7.306716584	9.448473446	10.78152219	16.90408708	7.327896903	13.96685858	8.198432188	9.944135084	12.254722	7.975970483	15.5034827	9.190282312	12.82586172	10.87646386	5.108947176	19.54321144	6.354605519	11.42087694	5.363639683	13.99052105	10.75744642	12.18845107	11.34800723	31.21296621	11.52161071	31.59014647	15.97198096	17.56454352
dpt	protein_coding	chrNC_030678.1:68364301-68390621:-	gi|71896109|ref|NP_001025599.1|	896	2.00E-114	dermatopontin precursor [Xenopus tropicalis]	gi|71896108|ref|NM_001030428.1|	1728	0	Xenopus (Silurana) tropicalis dermatopontin (dpt), mRNA	Q9QZZ6	298	6.00E-96	Dermatopontin	.	.	.	.	pfam14704	DERM	Dermatopontin. Members of this family mediate cell adhesion via cell surface integrin binding. They also induce haemagglutination and aggregation of amebocytes.	GO:0007155|cell adhesion;GO:0030199|collagen fibril organization;GO:0008285|negative regulation of cell proliferation;	GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;GO:0005615|extracellular space;GO:0005578|proteinaceous extracellular matrix;	.	.	.	23.18592726	53.12769578	54.14186752	39.49656459	33.93075133	54.51918493	98.46205917	208.1307113	76.35705401	229.6972659	147.5641862	132.55646	41.45366453	17.25051939	27.5164645	33.53311357	27.23746552	25.64520644	81.3229578	53.07471672	72.34460628	65.3738128	76.24006588	123.2824412	35.02760849	50.51846713	37.28901805	37.76702139	43.91302178	28.65400245	99.78255105	57.26228328	76.09754819	85.19198219	49.54590744	176.496419	30.30035535	35.56648868	13.46491682	27.926885	52.05812183	35.93037931	68.59638382	168.8320946	83.6498506	160.1236583	97.09565597	85.02450893
olfml3	protein_coding	chrNC_030678.1:67665487-67675124:-	gi|118403662|ref|NP_001072318.1|	2182	0	olfactomedin-like protein 3 precursor [Xenopus tropicalis]	gi|847088505|ref|XM_012965130.1|	3399	0	PREDICTED: Xenopus (Silurana) tropicalis olfactomedin-like 3 (olfml3), transcript variant X1, mRNA	Q0V9V5	843	0	Olfactomedin-like protein 3	.	.	.	.	pfam02191	OLF	Olfactomedin-like domain.	GO:0007275|multicellular organism development;	GO:0005576|extracellular region;	.	.	.	41.22847502	75.65140471	78.97177826	67.07165794	52.19285623	67.57108154	46.07434873	102.0620421	34.11008727	114.1967898	81.89011573	53.64103392	72.39986187	44.19199814	49.02168737	49.45130543	51.56756949	49.12953416	39.4329473	17.14191607	37.34165062	25.24190716	44.11469451	60.15801929	57.00809506	73.54210025	45.12276789	66.35909313	62.00506143	54.83228793	50.14808256	24.65808839	31.50385647	43.46575358	20.74850446	69.18079168	48.45264328	58.56146364	32.07947335	46.75071277	85.55635571	62.46126664	36.91984341	71.78796661	47.24160118	66.34564433	52.54156375	41.24715088
clu	protein_coding	chrNW_016683964.1:36869-39048:+	gi|49522319|gb|AAH75303.1|	796	6.00E-101	MGC89163 protein [Xenopus tropicalis]	gi|56789335|gb|BC088762.1|	702	0	Xenopus tropicalis MGC89163 protein, mRNA (cDNA clone MGC:108473 IMAGE:6998203), complete cds	P14018	185	7.00E-54	Clusterin	.	.	.	.	pfam01093	Clusterin	Clusterin.	GO:0008219|cell death;	GO:0042583|chromaffin granule;GO:0005829|cytosol;GO:0005783|endoplasmic reticulum;GO:0005576|extracellular region;GO:0031966|mitochondrial membrane;GO:0005634|nucleus;	.	.	.	30.78940948	38.55949887	50.93082282	56.41414364	44.86198348	40.85335374	36.64133809	45.97420559	54.22664486	36.04892946	30.0985621	29.11096356	65.52228801	106.5295233	29.71754044	101.8156285	35.99523467	25.46531497	61.40593379	166.9897699	36.53189654	58.93107702	68.50270948	33.38484288	45.61350719	85.49895394	36.11651776	49.62791938	52.91799912	124.8983606	68.5279465	27.73819552	47.578722	71.24117061	64.74596412	103.4496771	33.3849671	37.28730249	38.83792903	49.70655035	36.12086512	35.58693918	70.1919199	65.55733771	34.55326388	86.49781932	58.94898991	27.61819836
nell2	protein_coding	chrNC_030679.1:54574219-54690283:+	gi|148235875|ref|NP_001090754.1|	4339	0	protein kinase C-binding protein NELL2 precursor [Xenopus tropicalis]	gi|148235874|ref|NM_001097285.1|	3892	0	Xenopus (Silurana) tropicalis neural EGFL like 2 (nell2), mRNA	A2VCU8	1675	0	Protein kinase C-binding protein NELL2	.	.	.	.	pfam12947	EGF_3	EGF domain. This family includes a variety of EGF-like domain homologues. This family includes the C-terminal domain of the malaria parasite MSP1 protein.	.	GO:0005576|extracellular region;	GO:0005509|calcium ion binding;	.	.	7.626157347	25.69659533	19.86653399	11.7705705	8.374268241	12.45967387	2.634199243	3.731500961	2.971261615	1.95129528	0.779559865	2.12121996	17.38082649	3.714226664	12.4689993	14.23265056	9.694171156	8.423244988	0.865521502	1.047745927	2.000266062	0.840924741	2.917973492	0.847835195	17.86292937	15.97827258	9.636883842	18.78135793	17.44914787	14.0625734	0.351656568	0.575420013	0.840012359	1.905969042	1.367149104	1.973968743	8.569480717	15.38363322	5.587227059	12.57998758	16.82122106	14.00878909	2.713657638	3.144836574	1.285155455	1.355928003	4.35554109	3.871622681
pthlh	protein_coding	chrNC_030679.1:1940371-1945023:-	gi|512828504|ref|XP_004912801.1|	759	3.00E-97	PREDICTED: parathyroid hormone-related protein [Xenopus tropicalis]	gi|847112539|ref|XM_004912744.2|	1093	0	PREDICTED: Xenopus (Silurana) tropicalis parathyroid hormone-like hormone (pthlh), mRNA	P17251	121	5.00E-31	Parathyroid hormone-related protein	.	.	.	.	pfam01279	Parathyroid	Parathyroid hormone family.	GO:0007189|adenylate cyclase-activating G-protein coupled receptor signaling pathway;GO:1903042|negative regulation of chondrocyte hypertrophy;GO:0002076|osteoblast development;GO:1902733|regulation of growth plate cartilage chondrocyte differentiation;GO:0003420|regulation of growth plate cartilage chondrocyte proliferation;	GO:0005737|cytoplasm;GO:0005615|extracellular space;GO:0005634|nucleus;	GO:0005179|hormone activity;GO:0051428|peptide hormone receptor binding;	.	.	36.65625097	39.76905053	39.07535163	45.88275145	69.9755471	56.35708271	1.185571537	2.658633904	2.532952155	2.710033151	0.627641978	2.523530785	14.59770839	42.34422288	77.3381326	41.30085495	64.27485245	88.7963972	2.110656629	55.46753861	0.358766118	1.230405051	3.608400636	0.542074276	24.07985083	36.35553553	32.87175128	58.55411307	33.34959726	83.69865541	4.690899136	1.895253475	3.540295194	2.822220121	0.863940262	6.228986159	28.63081954	43.14429396	58.50832441	33.14763425	41.97970627	67.96413985	0.719395103	1.214580136	1.874569975	3.335717971	2.119750986	4.403127145
c4a	protein_coding	chrNC_030684.1:54217914-54263904:-	gi|847153026|ref|XP_012823393.1|	8691	0	PREDICTED: complement component 4A (Rodgers blood group) isoform X1 [Xenopus tropicalis]	gi|847153025|ref|XM_012967939.1|	5258	0	PREDICTED: Xenopus (Silurana) tropicalis complement component 4A (Rodgers blood group) (c4a), transcript variant X1, mRNA	P08649	1150	0	Complement C4	.	.	.	.	pfam07678	A2M_comp	A-macroglobulin complement component. This family includes the complement components region of the alpha-2-macroglobulin family.	GO:0006956|complement activation;GO:0006958|complement activation, classical pathway;GO:0006954|inflammatory response;GO:0045087|innate immune response;	GO:0030424|axon;GO:0030054|cell junction;GO:0030425|dendrite;GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0045202|synapse;	GO:0004866|endopeptidase inhibitor activity;	K03989	C4; complement component 4	24.79393389	56.77204179	21.01295516	45.32091075	25.65240533	16.23806406	22.0192692	30.11591732	29.15610572	24.79181746	7.042369274	10.69363039	40.71385277	26.74355964	3.894316739	37.11852296	16.17590134	22.25045017	38.3344792	68.45989513	30.99846818	29.39505151	38.78465501	26.12040271	11.34695597	86.94819722	48.33401442	11.49237844	52.5550363	18.28211338	21.06736461	11.35990478	19.56734672	27.8716484	19.07686111	36.89075355	11.88893858	12.39170582	9.940660866	15.77830278	23.62494534	20.81603569	23.86001721	26.62989172	32.40723802	44.22675223	35.67167059	11.87173313
tf	protein_coding	chrNC_030681.1:126324097-126345250:+	gi|73853808|ref|NP_001027487.1|	3678	0	serotransferrin precursor [Xenopus tropicalis]	gi|73853807|ref|NM_001032316.1|	2302	0	Xenopus (Silurana) tropicalis transferrin (tf), mRNA	Q501K5	1421	0	Serotransferrin	.	.	.	.	pfam00405	Transferrin	Transferrin.	GO:0006811|ion transport;GO:0055072|iron ion homeostasis;	GO:0005615|extracellular space;	GO:0046872|metal ion binding;	K14736	TF; transferrin	4.809152959	2.830823331	5.469252087	6.473526393	3.625086507	11.68804821	27.55467563	12.43530708	14.43188552	17.90241369	8.910416673	19.14370963	6.380053289	5.139895942	2.000796189	8.887497194	2.050615951	201.6405267	16.57841276	53.80232466	9.232632522	9.069038659	34.59633242	15.242575	4.492651452	37.77140467	20.45829865	1.431196713	11.86902	6.068079031	51.52944977	21.11706461	37.15780126	26.28686469	38.75048547	23.05794211	6.120261542	3.839125673	3.906564857	4.386180171	3.322025699	7.022086788	26.07333276	15.13119823	21.82068589	16.70203815	59.32565849	41.78262715
mgp	protein_coding	chrNC_030680.1:117926840-117941101:-	gi|301612298|ref|XP_002935654.1|	456	4.00E-51	PREDICTED: matrix Gla protein [Xenopus tropicalis]	gi|847122534|ref|XM_004913905.2|	1635	0	PREDICTED: Xenopus (Silurana) tropicalis matrix Gla protein (mgp), transcript variant X2, mRNA	Q8MJ39	92.8	6.00E-21	Matrix Gla protein	.	.	.	.	pfam00594	Gla	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain. This domain is responsible for the high-affinity binding of calcium ions. This domain contains post-translational modifications of many glutamate residues by Vitamin K-dependent carboxylation to form gamma-carboxyglutamate (Gla).	GO:0051216|cartilage development;GO:0030154|cell differentiation;GO:0001503|ossification;GO:0030500|regulation of bone mineralization;	GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;	GO:0005509|calcium ion binding;GO:0005201|extracellular matrix structural constituent;	K19481	MGP; matrix Gla protein	72.50435755	30.70896122	157.857356	35.29077033	20.70113011	90.56335261	89.09323859	25.68272349	60.42245044	83.90331303	13.61967755	84.47591827	50.52770486	38.13605483	82.0490001	74.78566101	33.4586999	32.30087431	33.82207984	10.32738416	25.3436155	28.32297436	11.83503125	59.88009341	51.71608795	61.27714491	63.67719512	52.58434623	59.21090743	39.46568138	34.2204589	9.996912146	26.04328395	18.24214507	13.42113869	70.58746052	50.81145759	77.76596638	37.84433331	140.4122992	56.01744428	81.60072751	17.69212434	105.0381988	50.34749864	109.0927047	96.24213334	57.32806988
pm20d1	protein_coding	chrNC_030678.1:65198752-65225406:+	gi|187608159|ref|NP_001120523.1|	2611	0	probable carboxypeptidase PM20D1 precursor [Xenopus tropicalis]	gi|187608158|ref|NM_001127051.1|	3624	0	Xenopus (Silurana) tropicalis peptidase M20 domain containing 1 (pm20d1), mRNA	Q08BT9	1010	0	N-fatty-acyl-amino acid synthase/hydrolase PM20D1	RSp0487	348	9.00E-106	COG0624	pfam01546	Peptidase_M20	Peptidase family M20/M25/M40. This family includes a range of zinc metallopeptidases belonging to several families in the peptidase classification. Family M20 are Glutamate carboxypeptidases. Peptidase family M25 contains X-His dipeptidases.	GO:1990845|adaptive thermogenesis;GO:0043604|amide biosynthetic process;GO:0043605|cellular amide catabolic process;GO:0006520|cellular amino acid metabolic process;GO:0044255|cellular lipid metabolic process;GO:0097009|energy homeostasis;GO:0043171|peptide catabolic process;GO:2000275|regulation of oxidative phosphorylation uncoupler activity;	GO:0005615|extracellular space;	GO:0016811|hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides;GO:0070573|metallodipeptidase activity;GO:0008270|zinc ion binding;	K13049	PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]	6.01254211	10.79035568	13.19161175	7.731648793	11.3493681	3.739175287	8.244583993	4.531761635	14.69295774	4.439063839	6.26196862	5.277989329	8.640412768	5.147695505	6.385711484	8.038306484	5.504370549	4.88968502	10.5963343	5.956415781	8.483714033	5.4965915	10.16208347	4.735592384	14.43325094	10.41242364	10.98899523	7.334524296	18.0161154	7.935226831	7.243933654	5.682076645	5.567820338	5.400749903	6.037945881	5.702769153	16.27850386	6.617634685	5.173034626	10.6407578	11.4422577	4.965173717	8.034388768	5.42589682	4.844470777	7.893364713	6.961886675	7.006302532
creg1	protein_coding	chrNC_030678.1:1993154-1999642:-	gi|301613575|ref|XP_002936276.1|	1043	6.00E-134	PREDICTED: protein CREG1 [Xenopus tropicalis]	gi|847106670|ref|XM_002936230.3|	2346	0	PREDICTED: Xenopus (Silurana) tropicalis cellular repressor of E1A-stimulated genes 1 (creg1), mRNA	O75629	248	6.00E-75	Protein CREG1	.	.	.	.	pfam13883	Pyrid_oxidase_2	Pyridoxamine 5'-phosphate oxidase.	GO:0008283|cell proliferation;GO:0007275|multicellular organism development;GO:0040008|regulation of growth;GO:0006357|regulation of transcription from RNA polymerase II promoter;	GO:0070062|extracellular exosome;GO:0005615|extracellular space;GO:0005667|transcription factor complex;	GO:0010181|FMN binding;GO:0016491|oxidoreductase activity;GO:0003714|transcription corepressor activity;	.	.	71.40425966	101.9353516	142.667374	91.27759183	159.8769833	42.97216761	45.94906297	25.44596249	112.8401695	26.44701995	55.00935024	24.76021943	94.97199563	63.92512557	94.05418425	93.55163459	72.93167127	57.51424717	67.0617813	51.39476213	69.02312319	33.29953063	59.98462738	24.46304792	160.7212654	105.2540967	79.92598365	70.15779524	169.5607304	78.37465493	29.33461673	27.12694349	25.14002003	25.97918672	37.87317715	29.85806408	163.0013044	57.82552213	104.6005045	121.8436402	115.7671094	58.26266555	44.10115772	25.39928741	19.55834249	35.7096912	32.72625947	37.67896357
abcb6	protein_coding	chrNC_030685.1:77841741-77861436:-	gi|118404630|ref|NP_001072643.1|	3835	0	ATP-binding cassette sub-family B member 6, mitochondrial [Xenopus tropicalis]	gi|118404629|ref|NM_001079175.1|	5558	0	Xenopus tropicalis ATP binding cassette subfamily B member 6 (Langereis blood group) (abcb6), mRNA	Q08D64	1481	0	ATP-binding cassette sub-family B member 6, mitochondrial	YPO2588	494	2.00E-154	COG5265	pfam00005	ABC_tran	ABC transporter. ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide or belong in different polypeptide chains.	GO:0006879|cellular iron ion homeostasis;GO:0055085|transmembrane transport;	GO:0005783|endoplasmic reticulum;GO:0005794|Golgi apparatus;GO:0016021|integral component of membrane;GO:0005743|mitochondrial inner membrane;GO:0005741|mitochondrial outer membrane;GO:0005886|plasma membrane;	GO:0005524|ATP binding;GO:0042626|ATPase activity, coupled to transmembrane movement of substances;	K05661	ABCB6; ATP-binding cassette, subfamily B (MDR/TAP), member 6	5.620200077	9.129984357	10.2944139	8.320667068	10.09982664	3.133122899	4.322539245	4.169262269	9.413798607	3.276954975	4.329984737	3.054868276	6.470574095	4.455201859	7.320164403	6.705306817	5.005785262	5.382378052	5.381119809	6.302892508	5.852706963	3.685072662	5.42492391	3.172622134	9.179547587	5.913158639	5.515941649	5.14297081	11.57060474	5.427514545	3.574110628	1.837701751	2.404906039	2.195195668	3.169697031	2.221861321	10.62124815	5.362110096	6.686743147	8.183902706	8.190687092	4.162042302	4.347903175	2.648683507	2.781141509	3.433099494	3.923280053	3.177339168
