GeneName	Biotype	Position	NR:Seq-id	NR:Score	NR:Evalue	NR:Description	NT:Seq-id	NT:Score	NT:Evalue	NT:Description	Uniprot:UniProtKB-AC	Uniprot:Score	Uniprot:Evalue	Uniprot:Description	COG:gene	COG:Score	COG:Eval	COG:num	Pfam:pfam_ID	Pfam:pfam_Name	Pfam:pfam_Description	GO:biological_process	GO:cellular_component	GO:molecular_function	KEGG:KO	KEGG:Description	Lhea1	Lhea2	Lhea3	Lhea4	Lhea5	Lhea6	Lmus1	Lmus2	Lmus3	Lmus4	Lmus5	Lmus6	LMhea1	LMhea2	LMhea3	LMhea4	LMhea5	LMhea6	LMmus1	LMmus2	LMmus3	LMmus4	LMmus5	LMmus6	Mhea1	Mhea2	Mhea3	Mhea4	Mhea5	Mhea6	Mmus1	Mmus2	Mmus3	Mmus4	Mmus5	Mmus6	MLhea1	MLhea2	MLhea3	MLhea4	MLhea5	MLhea6	MLmus1	MLmus2	MLmus3	MLmus4	MLmus5	MLmus6
c4a	protein_coding	chrNC_030684.1:54217914-54263904:-	gi|847153026|ref|XP_012823393.1|	8691	0	PREDICTED: complement component 4A (Rodgers blood group) isoform X1 [Xenopus tropicalis]	gi|847153025|ref|XM_012967939.1|	5258	0	PREDICTED: Xenopus (Silurana) tropicalis complement component 4A (Rodgers blood group) (c4a), transcript variant X1, mRNA	P08649	1150	0	Complement C4	.	.	.	.	pfam07678	A2M_comp	A-macroglobulin complement component. This family includes the complement components region of the alpha-2-macroglobulin family.	GO:0006956|complement activation;GO:0006958|complement activation, classical pathway;GO:0006954|inflammatory response;GO:0045087|innate immune response;	GO:0030424|axon;GO:0030054|cell junction;GO:0030425|dendrite;GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0045202|synapse;	GO:0004866|endopeptidase inhibitor activity;	K03989	C4; complement component 4	24.79393389	56.77204179	21.01295516	45.32091075	25.65240533	16.23806406	1.710928912	0.220643524	2.908300571	2.277739874	3.166023927	6.86734748	40.71385277	26.74355964	3.894316739	37.11852296	16.17590134	22.25045017	0.61082423	4.160747786	0.317867675	6.342867789	0.236237804	3.623821134	11.34695597	86.94819722	48.33401442	11.49237844	52.5550363	18.28211338	0.929564312	2.076369393	1.279015667	1.227114586	1.288957282	0.965467133	11.88893858	12.39170582	9.940660866	15.77830278	23.62494534	20.81603569	1.751759883	0.450653208	0.828105803	4.854983979	10.37806138	20.52406069
eln1	protein_coding	chrNC_030678.1:37685141-37763603:-	gi|847100706|ref|XP_012812664.1|	324	4.00E-27	PREDICTED: elastin isoform X26 [Xenopus tropicalis]	gi|847100625|ref|XM_012957183.1|	5503	0	PREDICTED: Xenopus (Silurana) tropicalis elastin (eln), transcript variant X1, mRNA	Q99372	68.6	5.00E-10	Elastin	.	.	.	.	pfam03940	MSSP	Male specific sperm protein. This family of drosophila proteins are typified by the repetitive motif C-G-P.	GO:0007568|aging;GO:0035904|aorta development;GO:0001974|blood vessel remodeling;GO:0071280|cellular response to copper ion;GO:0071549|cellular response to dexamethasone stimulus;GO:0044344|cellular response to fibroblast growth factor stimulus;GO:0071456|cellular response to hypoxia;GO:0071298|cellular response to L-ascorbic acid;GO:0071407|cellular response to organic cyclic compound;GO:0071300|cellular response to retinoic acid;GO:0071560|cellular response to transforming growth factor beta stimulus;GO:0048251|elastic fiber assembly;GO:0042493|response to drug;GO:0055093|response to hyperoxia;	GO:0071953|elastic fiber;GO:0031012|extracellular matrix;GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005578|proteinaceous extracellular matrix;	GO:0030023|extracellular matrix constituent conferring elasticity;	K14211	ELN; elastin	53.61354387	230.3893784	111.5853672	140.0596522	40.03255623	81.85572867	5.323148944	1.924490718	3.175115384	3.138608063	2.984774324	6.095653661	85.02166164	52.05881682	34.54928294	109.850861	50.36530578	32.80941323	1.507353187	4.018380804	1.496133762	2.597175659	0.734997817	3.728384282	101.9299424	118.3721542	56.79437272	96.16376299	144.1634699	96.23090925	2.657938933	2.108200999	0.860728396	2.434236295	1.880850358	1.432591876	49.08159629	191.4089558	41.08608203	111.9504823	121.5876969	85.71598282	1.856656364	2.985849482	2.984490307	6.529776795	8.236645918	6.880726457
mgp	protein_coding	chrNC_030680.1:117926840-117941101:-	gi|301612298|ref|XP_002935654.1|	456	4.00E-51	PREDICTED: matrix Gla protein [Xenopus tropicalis]	gi|847122534|ref|XM_004913905.2|	1635	0	PREDICTED: Xenopus (Silurana) tropicalis matrix Gla protein (mgp), transcript variant X2, mRNA	Q8MJ39	92.8	6.00E-21	Matrix Gla protein	.	.	.	.	pfam00594	Gla	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain. This domain is responsible for the high-affinity binding of calcium ions. This domain contains post-translational modifications of many glutamate residues by Vitamin K-dependent carboxylation to form gamma-carboxyglutamate (Gla).	GO:0051216|cartilage development;GO:0030154|cell differentiation;GO:0001503|ossification;GO:0030500|regulation of bone mineralization;	GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;	GO:0005509|calcium ion binding;GO:0005201|extracellular matrix structural constituent;	K19481	MGP; matrix Gla protein	72.50435755	30.70896122	157.857356	35.29077033	20.70113011	90.56335261	1.376999903	0.78924277	0.119523862	1.407292803	0.116263029	1.685884516	50.52770486	38.13605483	82.0490001	74.78566101	33.4586999	32.30087431	0.131095243	0.197562099	0.469018254	0.0	0.0	0.083033313	51.71608795	61.27714491	63.67719512	52.58434623	59.21090743	39.46568138	1.85065576	1.093821295	0.04076772	1.099611022	0.0	0.038851648	50.81145759	77.76596638	37.84433331	140.4122992	56.01744428	81.60072751	0.281972345	0.229072026	0.039204765	0.424509486	0.111989264	0.531929014
emilin1	protein_coding	chrNW_016684024.1:32372-41557:-	gi|148234006|ref|NP_001090870.1|	5021	0	EMILIN-1 [Xenopus tropicalis]	gi|148234005|ref|NM_001097401.1|	3201	0	Xenopus (Silurana) tropicalis elastin microfibril interfacer 1 (emilin1), mRNA	Q9Y6C2	666	0	EMILIN-1	.	.	.	.	pfam07546	EMI	EMI domain. The Pfam alignment is truncated at the C-terminus and does not include the final cysteine defined in Callebaut et al. This is to stop the family overlapping with other domains.	GO:0007155|cell adhesion;	GO:0005581|collagen trimer;GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;GO:0005576|extracellular region;GO:0005578|proteinaceous extracellular matrix;	.	.	.	23.42451909	34.53581468	29.69865495	26.31496956	16.49448245	27.29411082	1.894719023	0.779677394	1.147954013	1.402431913	1.579241918	1.924101883	23.19847287	18.90267731	18.32550445	29.30611236	17.228295	18.427815	0.611558045	0.56923915	0.719571585	1.16505746	0.508695371	1.828517981	29.82209828	33.35175791	28.73752321	31.42697236	33.61738281	36.19001331	1.766637203	1.133925733	0.654446458	1.475200601	0.928633509	1.087455374	15.7542636	34.96139501	17.55145306	28.03930339	22.34929062	22.89098847	1.740968302	0.958613917	1.145751115	2.144477879	2.550681967	2.736886461
c7	protein_coding	chrNC_030677.1:182893667-182929038:-	gi|847090059|ref|XP_012823262.1|	4152	0	PREDICTED: complement component C7 [Xenopus tropicalis]	gi|847090058|ref|XM_012967808.1|	2014	0	PREDICTED: Xenopus (Silurana) tropicalis complement component 7 (c7), mRNA	Q9TUQ3	841	0	Complement component C7	.	.	.	.	pfam01823	MACPF	MAC/Perforin domain. The membrane-attack complex (MAC) of the complement system forms transmembrane channels. These channels disrupt the phospholipid bilayer of target cells, leading to cell lysis and death. A number of proteins participate in the assembly of the MAC. Freshly activated C5b binds to C6 to form a C5b-6 complex, then to C7 forming the C5b-7 complex. The C5b-7 complex binds to C8, which is composed of three chains (alpha, beta, and gamma), thus forming the C5b-8 complex. C5b-8 subsequently binds to C9 and acts as a catalyst in the polymerization of C9. Active MAC has a subunit composition of C5b-C6-C7-C8-C9{n}. Perforin is a protein found in cytolytic T-cell and killer cells. In the presence of calcium, perforin polymerizes into transmembrane tubules and is capable of lysing, non-specifically, a variety of target cells. There are a number of regions of similarity in the sequences of complement components C6, C7, C8-alpha, C8-beta, C9 and perforin. The X-ray crystal structure of a MACPF domain reveals that it shares a common fold with bacterial cholesterol dependent cytolysins (pfam01289) such as perfringolysin O. Three key pieces of evidence suggests that MACPF domains and CDCs are homologous: Functional similarity (pore formation), conservation of three glycine residues at a hinge in both families and conservation of a complex core fold.	GO:0006957|complement activation, alternative pathway;GO:0006958|complement activation, classical pathway;GO:0019835|cytolysis;	GO:0005576|extracellular region;GO:0005579|membrane attack complex;	.	K03996	C7; complement component 7	2.531924278	4.440546377	2.884226038	15.04788498	2.981742721	3.455849027	2.766712383	3.137070489	2.679947926	6.046616706	4.455316256	5.998123713	6.658399282	10.06073978	4.984448498	5.17718907	3.630449519	6.65228173	3.901385289	1.570533821	3.102732463	2.348984387	1.278922813	4.163576279	8.543860944	4.111758218	7.581685863	4.92284622	2.865364725	23.31815773	3.828469733	1.684580739	1.495780905	2.714576757	1.453501738	2.518347263	3.7700739	7.812313723	5.758842393	5.879499637	3.833950623	3.128998186	3.768775044	8.451420006	3.644036744	8.991248433	4.770915555	3.113370103
adamts1	protein_coding	chrNC_030678.1:13984311-13993034:+	gi|188528959|ref|NP_001120905.1|	4938	0	A disintegrin and metalloproteinase with thrombospondin motifs 1 precursor [Xenopus tropicalis]	gi|188528958|ref|NM_001127433.1|	4466	0	Xenopus tropicalis ADAM metallopeptidase with thrombospondin type 1 motif 1 (adamts1), mRNA	Q9UHI8	1370	0	A disintegrin and metalloproteinase with thrombospondin motifs 1	.	.	.	.	pfam05986	ADAM_spacer1	ADAM-TS Spacer 1. This family represents the Spacer-1 region from the ADAM-TS family of metalloproteinases.	GO:0060347|heart trabecula formation;GO:0007229|integrin-mediated signaling pathway;GO:0001822|kidney development;GO:0008285|negative regulation of cell proliferation;GO:0001542|ovulation from ovarian follicle;	GO:0005604|basement membrane;GO:0005737|cytoplasm;GO:0031410|cytoplasmic vesicle;	GO:0008201|heparin binding;GO:0004222|metalloendopeptidase activity;GO:0008237|metallopeptidase activity;GO:0008270|zinc ion binding;	K08617	ADAMTS1; a disintegrin and metalloproteinase with thrombospondin motifs 1 [EC:3.4.24.-]	54.59982246	21.53602801	107.9265186	38.21778336	22.1477631	29.24026031	4.68368362	1.691238292	10.62436705	5.995997791	4.457469218	4.505245926	57.60147641	27.64601381	21.27923502	21.97433184	12.62876636	12.58283377	2.497057834	3.184158179	2.733212722	2.192079279	1.271020439	2.113856464	46.19465214	112.833588	55.0864652	33.91190027	40.05873665	33.95003948	2.322159178	6.737158853	3.613849955	3.699689914	3.984421955	3.51515695	11.79182997	48.00462902	51.68065048	45.20339621	29.13524245	29.61093966	1.254196911	3.468253331	4.178978771	9.683304971	4.307289018	3.660325583
tgfbi	protein_coding	chrNC_030679.1:26592857-26628941:+	gi|118403632|ref|NP_001072329.1|	3627	0	transforming growth factor-beta-induced protein ig-h3 precursor [Xenopus tropicalis]	gi|118403631|ref|NM_001078861.1|	2703	0	Xenopus tropicalis transforming growth factor beta induced (tgfbi), mRNA	P55906	1066	0	Transforming growth factor-beta-induced protein ig-h3	all4894	95.5	2.00E-21	COG2335	pfam02469	Fasciclin	Fasciclin domain. This extracellular domain is found repeated four times in grasshopper fasciclin I as well as in proteins from mammals, sea urchins, plants, yeast and bacteria.	GO:0007155|cell adhesion;GO:0008283|cell proliferation;	GO:0005578|proteinaceous extracellular matrix;	GO:0050840|extracellular matrix binding;	K19519	TGFBI, BIGH3; transforming growth factor-beta-induced protein	6.061388882	14.89582573	16.92326415	16.02992961	9.813979143	16.00817387	43.90661102	22.38785302	15.10059463	73.34674312	14.78188351	33.63183587	13.51854658	4.708782175	7.119291072	14.67404799	13.54711187	15.27938261	15.931565	7.725687319	9.875928275	12.9172741	12.32505192	19.38225166	17.22559847	19.66662189	22.08758481	19.06382178	14.39802238	12.44456777	42.30867043	22.30097453	10.84073762	51.25746665	4.750501335	23.25694475	11.8243434	15.14882752	7.737903107	19.15408668	9.614783754	10.6933917	15.99456929	16.37685387	4.434215933	41.11813542	9.522283988	43.8652649
LOC100492075	protein_coding	chrNC_030679.1:7104444-7143385:-	gi|512828639|ref|XP_002939653.2|	3333	0	PREDICTED: matrix metalloproteinase-21-like [Xenopus tropicalis]	gi|512828638|ref|XM_002939607.2|	2779	0	PREDICTED: Xenopus (Silurana) tropicalis matrix metalloproteinase-21-like (LOC100492075), mRNA	O93470	660	0	Matrix metalloproteinase-21	.	.	.	.	pfam00413	Peptidase_M10	Matrixin. The members of this family are enzymes that cleave peptides. These proteases require zinc for catalysis.	GO:0061371|determination of heart left/right asymmetry;GO:0007368|determination of left/right symmetry;	GO:0031012|extracellular matrix;	GO:0005509|calcium ion binding;GO:0004222|metalloendopeptidase activity;GO:0008270|zinc ion binding;	K08000	MMP21; matrix metalloproteinase-21 [EC:3.4.24.-]	3.038895037	6.524874524	9.280598449	8.037966507	2.550275208	7.400845576	0.335329659	0.126129881	0.084894484	0.236738142	0.247735215	0.387806305	8.255207252	3.105784847	3.96742936	8.547588653	3.569235998	3.053540354	0.023278329	0.042096864	0.045426908	0.021539833	0.025320803	0.199044874	6.234745493	8.808318564	5.193969453	8.14352525	8.973659936	7.122838305	0.125853459	0.086323436	0.15201995	0.043390178	0.150226792	0.269053666	2.777281817	6.608003857	3.158683859	7.56196487	5.588314775	3.156168653	0.193124381	0.142365568	0.167076342	0.226137985	0.39771434	0.991762866
adamts2	protein_coding	chrNC_030679.1:21972172-22095302:+	gi|847113036|ref|XP_012815203.1|	6201	0	PREDICTED: A disintegrin and metalloproteinase with thrombospondin motifs 2 isoform X1 [Xenopus tropicalis]	gi|847113035|ref|XM_012959749.1|	4515	0	PREDICTED: Xenopus (Silurana) tropicalis ADAM metallopeptidase with thrombospondin type 1 motif, 2 (adamts2), transcript variant X1, mRNA	Q8C9W3	1587	0	A disintegrin and metalloproteinase with thrombospondin motifs 2	.	.	.	.	pfam05986	ADAM_spacer1	ADAM-TS Spacer 1. This family represents the Spacer-1 region from the ADAM-TS family of metalloproteinases.	GO:0030574|collagen catabolic process;GO:0030199|collagen fibril organization;GO:0030324|lung development;GO:0016485|protein processing;GO:0043588|skin development;GO:0007283|spermatogenesis;	GO:0005578|proteinaceous extracellular matrix;	GO:0004222|metalloendopeptidase activity;GO:0008233|peptidase activity;GO:0008270|zinc ion binding;	K08618	ADAMTS2; a disintegrin and metalloproteinase with thrombospondin motifs 2 [EC:3.4.24.14]	6.454153479	24.11812744	14.03377811	12.77862947	9.90536859	11.04921391	2.874723173	1.562299723	1.291488857	3.503066152	2.543400802	5.477153239	13.58792911	5.305176861	6.277462941	10.34782367	10.23093623	8.071069161	0.766314572	0.650912765	0.634428315	0.891726719	0.606219717	1.764980139	7.327896903	13.96685858	8.198432188	9.944135084	12.254722	7.975970483	2.228460084	1.754557822	0.498278018	1.67727583	0.3746526	0.805195828	6.354605519	11.42087694	5.363639683	13.99052105	10.75744642	12.18845107	0.963270935	2.769369623	2.15628751	7.557178358	5.38582745	4.47225791
fbn1	protein_coding	chrNC_030679.1:93845661-93969772:-	gi|512827448|ref|XP_002936615.2|	14414	0	PREDICTED: fibrillin-1 [Xenopus tropicalis]	gi|847111608|ref|XM_002936569.3|	10642	0	PREDICTED: Xenopus (Silurana) tropicalis fibrillin 1 (fbn1), mRNA	P98133	97.1	3.00E-18	Fibrillin-1	.	.	.	.	pfam00683	TB	TB domain. This domain is also known as the 8 cysteine domain. This family includes the hybrid domains. This cysteine rich repeat is found in TGF binding protein and fibrillin.	GO:0034199|activation of protein kinase A activity;GO:0009653|anatomical structure morphogenesis;GO:0042593|glucose homeostasis;GO:0006006|glucose metabolic process;GO:0010737|protein kinase A signaling;GO:0090287|regulation of cellular response to growth factor stimulus;	GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005622|intracellular;GO:0001527|microfibril;	GO:0005509|calcium ion binding;GO:0005201|extracellular matrix structural constituent;GO:0008201|heparin binding;GO:0005179|hormone activity;	K06825	FBN1; fibrillin 1	14.0119478	45.56909338	23.48489638	21.90615879	11.53726739	16.41566715	18.89401209	14.54430105	9.499275537	25.4473315	19.255213	36.98403576	17.41418492	9.932711846	9.795229668	18.26974939	14.65752203	9.9180214	7.367186379	5.202748323	8.224699158	8.570987448	5.790845207	12.15308632	13.17560495	23.95186557	14.55379402	15.83499754	23.2676164	13.78232835	25.02121561	12.71894354	6.923264508	14.79097258	5.298522405	9.030240812	10.69296125	24.49515634	8.2491969	18.49436188	20.13961034	15.77654066	8.426996423	19.78550968	11.82007814	33.84318123	20.96488059	27.13040051
sfrp5	protein_coding	chrNC_030683.1:25554744-25597275:-	gi|52345596|ref|NP_001004846.1|	1579	0	secreted frizzled-related protein 5 precursor [Xenopus tropicalis]	gi|52345595|ref|NM_001004846.1|	1897	0	Xenopus (Silurana) tropicalis secreted frizzled-related protein 5 (sfrp5), mRNA	Q9XSC1	407	7.00E-136	Secreted frizzled-related protein 5	.	.	.	.	pfam01392	Fz	Fz domain. Also known as the CRD (cysteine rich domain), the C6 box in MuSK receptor. This domain of unknown function has been independently identified by several groups. The domain contains 10 conserved cysteines.	GO:0060070|canonical Wnt signaling pathway;GO:0030154|cell differentiation;GO:0007275|multicellular organism development;GO:0090090|negative regulation of canonical Wnt signaling pathway;GO:0035414|negative regulation of catenin import into nucleus;GO:0008285|negative regulation of cell proliferation;GO:0051898|negative regulation of protein kinase B signaling;GO:0043433|negative regulation of DNA binding transcription factor activity;GO:0030178|negative regulation of Wnt signaling pathway;GO:2000057|negative regulation of Wnt signaling pathway involved in digestive tract morphogenesis;GO:0035567|non-canonical Wnt signaling pathway;	GO:0005576|extracellular region;GO:0016021|integral component of membrane;	GO:0004930|G-protein coupled receptor activity;GO:0042813|Wnt-activated receptor activity;GO:0017147|Wnt-protein binding;	K02222	SFRP5; secreted frizzled-related protein 5	29.60188619	67.09485957	94.19553474	56.67514053	41.48737538	66.19651874	1.92908166	1.629415132	1.81643191	3.504317491	2.100249164	2.373108162	81.17672216	36.24054687	58.26518761	55.66206966	36.44243919	30.73723088	1.052527861	0.373883418	1.613836849	1.982626759	1.390209199	0.571415798	83.1915051	88.90807951	52.32582577	67.37235193	72.32092064	60.16479177	1.625844155	2.543989774	1.472907955	4.063901755	1.178289598	1.336839672	36.34117121	64.2016241	49.24427533	56.45242741	65.31908414	54.28694015	3.257213462	2.857261242	4.283043284	4.913221235	1.734038702	5.45823219
dpt	protein_coding	chrNC_030678.1:68364301-68390621:-	gi|71896109|ref|NP_001025599.1|	896	2.00E-114	dermatopontin precursor [Xenopus tropicalis]	gi|71896108|ref|NM_001030428.1|	1728	0	Xenopus (Silurana) tropicalis dermatopontin (dpt), mRNA	Q9QZZ6	298	6.00E-96	Dermatopontin	.	.	.	.	pfam14704	DERM	Dermatopontin. Members of this family mediate cell adhesion via cell surface integrin binding. They also induce haemagglutination and aggregation of amebocytes.	GO:0007155|cell adhesion;GO:0030199|collagen fibril organization;GO:0008285|negative regulation of cell proliferation;	GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;GO:0005615|extracellular space;GO:0005578|proteinaceous extracellular matrix;	.	.	.	23.18592726	53.12769578	54.14186752	39.49656459	33.93075133	54.51918493	22.25077477	20.00043033	18.418664	42.06539723	27.64523572	50.67170352	41.45366453	17.25051939	27.5164645	33.53311357	27.23746552	25.64520644	12.54334154	14.29887707	19.87316801	22.83007918	11.88776518	19.07519776	35.02760849	50.51846713	37.28901805	37.76702139	43.91302178	28.65400245	36.55601126	18.30652573	14.4828034	31.79124039	15.87674639	14.31739429	30.30035535	35.56648868	13.46491682	27.926885	52.05812183	35.93037931	18.31701306	26.58355674	31.53199745	64.38119166	35.46998539	51.6874403
pthlh	protein_coding	chrNC_030679.1:1940371-1945023:-	gi|512828504|ref|XP_004912801.1|	759	3.00E-97	PREDICTED: parathyroid hormone-related protein [Xenopus tropicalis]	gi|847112539|ref|XM_004912744.2|	1093	0	PREDICTED: Xenopus (Silurana) tropicalis parathyroid hormone-like hormone (pthlh), mRNA	P17251	121	5.00E-31	Parathyroid hormone-related protein	.	.	.	.	pfam01279	Parathyroid	Parathyroid hormone family.	GO:0007189|adenylate cyclase-activating G-protein coupled receptor signaling pathway;GO:1903042|negative regulation of chondrocyte hypertrophy;GO:0002076|osteoblast development;GO:1902733|regulation of growth plate cartilage chondrocyte differentiation;GO:0003420|regulation of growth plate cartilage chondrocyte proliferation;	GO:0005737|cytoplasm;GO:0005615|extracellular space;GO:0005634|nucleus;	GO:0005179|hormone activity;GO:0051428|peptide hormone receptor binding;	.	.	36.65625097	39.76905053	39.07535163	45.88275145	69.9755471	56.35708271	0.058924293	0.0	0.0	0.055466324	0.0	0.229542789	14.59770839	42.34422288	77.3381326	41.30085495	64.27485245	88.7963972	0.065447671	0.591782538	0.0	0.060559842	0.071190143	0.062180024	24.07985083	36.35553553	32.87175128	58.55411307	33.34959726	83.69865541	0.058973418	1.152828563	0.0	0.182989046	0.181014351	0.0	28.63081954	43.14429396	58.50832441	33.14763425	41.97970627	67.96413985	0.0	0.0	0.234869898	0.288996934	0.223636993	0.625960382
apoe	protein_coding	chrNC_030683.1:101372175-101377797:+	gi|49522289|gb|AAH75258.1|	1238	1.00E-164	apoe protein, partial [Xenopus tropicalis]	gi|847105036|ref|XM_002941039.3|	1749	0	PREDICTED: Xenopus (Silurana) tropicalis apolipoprotein E (apoe), transcript variant X4, mRNA	O42364	132	3.00E-33	Apolipoprotein Eb	.	.	.	.	pfam01442	Apolipoprotein	Apolipoprotein A1/A4/E domain. These proteins contain several 22 residue repeats which form a pair of alpha helices. This family includes: Apolipoprotein A-I. Apolipoprotein A-IV, and Apolipoprotein E.	GO:0006695|cholesterol biosynthetic process;GO:0006707|cholesterol catabolic process;GO:0033344|cholesterol efflux;GO:0042632|cholesterol homeostasis;GO:0034380|high-density lipoprotein particle assembly;GO:0042159|lipoprotein catabolic process;GO:0043524|negative regulation of neuron apoptotic process;GO:0031102|neuron projection regeneration;GO:0033700|phospholipid efflux;GO:0010873|positive regulation of cholesterol esterification;GO:0046889|positive regulation of lipid biosynthetic process;GO:0051000|positive regulation of nitric-oxide synthase activity;GO:0030516|regulation of axon extension;GO:1900221|regulation of amyloid-beta clearance;GO:0032374|regulation of cholesterol transport;GO:0043691|reverse cholesterol transport;GO:0019433|triglyceride catabolic process;GO:0034372|very-low-density lipoprotein particle remodeling;	GO:0072562|blood microparticle;GO:0042627|chylomicron;GO:0034364|high-density lipoprotein particle;GO:0034363|intermediate-density lipoprotein particle;	GO:0001540|amyloid-beta binding;GO:0015485|cholesterol binding;GO:0017127|cholesterol transporter activity;GO:0050750|low-density lipoprotein particle receptor binding;GO:0060228|phosphatidylcholine-sterol O-acyltransferase activator activity;GO:0005543|phospholipid binding;GO:0070326|very-low-density lipoprotein particle receptor binding;	K04524	APOE; apolipoprotein E	2.25603892	71.06444835	13.10865421	11.26686354	22.25161677	4.492964504	5.437178189	1.935170829	15.13278855	4.886957791	18.55541484	34.4359192	9.272021888	1.531005849	3.430911612	4.493248502	21.36271806	2.387552632	3.155925187	3.452516053	5.512404325	33.63673727	2.161411851	14.51056887	2.99701463	16.43965231	3.327100729	5.956055184	14.43266449	3.192741123	6.810915903	3.720453126	3.271409709	1.888229012	3.196901421	1.835951967	7.52609085	7.091710275	1.943690628	7.319118458	18.04919046	13.08651198	24.60226264	3.097691766	4.194653579	22.36578125	32.75112603	11.92461346
pdgfc	protein_coding	chrNC_030677.1:44313746-44463187:+	gi|512816079|ref|XP_002934792.2|	1655	0	PREDICTED: platelet-derived growth factor C [Xenopus tropicalis]	gi|847095119|ref|XM_002934746.3|	3201	0	PREDICTED: Xenopus (Silurana) tropicalis platelet derived growth factor C (pdgfc), mRNA	A8WCC4	521	1.00E-174	Platelet-derived growth factor C	.	.	.	.	pfam00431	CUB	CUB domain.	GO:0009790|embryo development;GO:0048008|platelet-derived growth factor receptor signaling pathway;GO:0051781|positive regulation of cell division;GO:0008284|positive regulation of cell proliferation;	GO:0005576|extracellular region;GO:0016020|membrane;	.	K05450	PDGFC_D; platelet derived growth factor C/D	6.375880837	15.74938785	9.51794349	8.375537262	6.800822411	8.959404662	2.67596551	4.924174654	3.810114033	2.329533642	3.904357812	2.606092292	11.30369829	7.229340145	8.0407615	10.5768122	9.238568064	7.660251162	3.642640297	5.59727188	3.772299521	5.99676762	4.983198831	4.904529539	8.512156411	11.1810782	8.125782426	9.569793229	8.793063447	8.805647376	2.134502442	3.356298894	4.044652004	2.686754813	3.378859154	1.986883705	8.654651802	15.1533819	7.357971118	9.254225966	10.28961851	10.5130477	6.818666904	2.225812941	5.333146247	4.105074602	7.292585061	4.352478832
pm20d1	protein_coding	chrNC_030678.1:65198752-65225406:+	gi|187608159|ref|NP_001120523.1|	2611	0	probable carboxypeptidase PM20D1 precursor [Xenopus tropicalis]	gi|187608158|ref|NM_001127051.1|	3624	0	Xenopus (Silurana) tropicalis peptidase M20 domain containing 1 (pm20d1), mRNA	Q08BT9	1010	0	N-fatty-acyl-amino acid synthase/hydrolase PM20D1	RSp0487	348	9.00E-106	COG0624	pfam01546	Peptidase_M20	Peptidase family M20/M25/M40. This family includes a range of zinc metallopeptidases belonging to several families in the peptidase classification. Family M20 are Glutamate carboxypeptidases. Peptidase family M25 contains X-His dipeptidases.	GO:1990845|adaptive thermogenesis;GO:0043604|amide biosynthetic process;GO:0043605|cellular amide catabolic process;GO:0006520|cellular amino acid metabolic process;GO:0044255|cellular lipid metabolic process;GO:0097009|energy homeostasis;GO:0043171|peptide catabolic process;GO:2000275|regulation of oxidative phosphorylation uncoupler activity;	GO:0005615|extracellular space;	GO:0016811|hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides;GO:0070573|metallodipeptidase activity;GO:0008270|zinc ion binding;	K13049	PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]	6.01254211	10.79035568	13.19161175	7.731648793	11.3493681	3.739175287	2.158507649	1.65459263	2.06145551	1.70145595	2.506518979	1.657789921	8.640412768	5.147695505	6.385711484	8.038306484	5.504370549	4.88968502	3.313578126	3.119532466	1.331305466	1.496983192	2.607828794	1.203700223	14.43325094	10.41242364	10.98899523	7.334524296	18.0161154	7.935226831	1.984672463	4.156167683	2.309419148	4.904804475	2.803305629	2.252866257	16.27850386	6.617634685	5.173034626	10.6407578	11.4422577	4.965173717	2.497502271	2.281961011	2.413240209	2.358293728	4.12942356	2.254031081
olfml3	protein_coding	chrNC_030678.1:67665487-67675124:-	gi|118403662|ref|NP_001072318.1|	2182	0	olfactomedin-like protein 3 precursor [Xenopus tropicalis]	gi|847088505|ref|XM_012965130.1|	3399	0	PREDICTED: Xenopus (Silurana) tropicalis olfactomedin-like 3 (olfml3), transcript variant X1, mRNA	Q0V9V5	843	0	Olfactomedin-like protein 3	.	.	.	.	pfam02191	OLF	Olfactomedin-like domain.	GO:0007275|multicellular organism development;	GO:0005576|extracellular region;	.	.	.	41.22847502	75.65140471	78.97177826	67.07165794	52.19285623	67.57108154	15.1337337	11.60687627	10.41838477	22.46619714	17.08023145	24.61711084	72.39986187	44.19199814	49.02168737	49.45130543	51.56756949	49.12953416	9.719989683	8.225960025	11.13012803	10.72227136	5.898069396	11.82956631	57.00809506	73.54210025	45.12276789	66.35909313	62.00506143	54.83228793	19.43510231	11.74807562	6.538778372	17.46271347	8.924112532	7.249202651	48.45264328	58.56146364	32.07947335	46.75071277	85.55635571	62.46126664	10.32993145	16.42295941	16.90037939	27.15342822	26.91738357	18.2472196
